hierarchylevel,community_unit_uid,community_code,community_unit,link_facility_name,link_facility_uid,link_facility_code,ward,ward_code,subcounty,subcounty_code,county,county_code,country
6,F2BFQ1pAUEV,703876,GEKOSI COMMUNITY HEALTH UNIT,Masimba Sub-County Hospital,dTKM4VbCSvA,13783,Masimba Ward,KE_Ward_1328,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,kABhWh3b1K4,703916,NYANKONONI COMMUNITY HEALTH UNIT,Nyamagesa Dispensary,jNujDeSFbQB,16265,Kiamokama Ward,KE_Ward_1330,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,mZD9io1jzZY,703913,NYAKUMBATI COMMUNITY HEALTH UNIT,Kenyerere Health Centre (Masaba South),xxMvMIkBp64,13675,Ichuni Ward,KE_Ward_1326,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,y6Ud4sl3Qf3,703875,GETERI COMMUNITY HEALTH UNIT,Geteri Dispensary,egBVNGnXnbY,13568,Gesusu Ward,KE_Ward_1329,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,pasp65QXCg2,704195,MESARANGA COMMUNITY HEALTH UNIT,Geteri Dispensary,egBVNGnXnbY,13568,Gesusu Ward,KE_Ward_1329,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,qw0Sz2hJ4fK,704189,NYAEMO COMMUNITY HEALTH UNIT,Nyamasibi Sub-County Hospital,TJ9BzAbJWPL,13903,Nyamasibi Ward,KE_Ward_1327,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,JAaCuejqJpA,704578,Nyamesocho Community Health Unit,Keeyani Dispensary,nuI3Yo7ts1Z,22634,Gesusu Ward,KE_Ward_1329,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,P5pv7nSjOdL,700723,Sosera Community Health Unit,Sosera Health Centre,ejzRh7NgQcY,14099,Nyamasibi Ward,KE_Ward_1327,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,DxZjt1whNrF,700719,Ibanchore Community Health Unit,Masimba Sub-County Hospital,dTKM4VbCSvA,13783,Masimba Ward,KE_Ward_1328,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,jB3qk70bF28,704337,Amabuko Community Health Unit,Ekerubo Health Centre (Masaba South),Y2yFkbKm7zR,13541,Ichuni Ward,KE_Ward_1326,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,cOUyRvAo8zr,704339,Kegogi Community Health Unit,Friends Kiamokama Dispensary,r9V2xNY8rTa,22635,Gesusu Ward,KE_Ward_1329,Nyaribari Masaba Sub County,KE_SubCounty_3056,Kisii County,KE_County_45,Kenya
6,OJJebi6lSZ1,701640,Nyabomo Community Health Unit,Muhuru Sub-County Hospital,cLo2mMOlSkq,13833,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,jPvxu5rjmTa,709297,West Kanyuor Community Health Unit,Agenga Dispensary,orKDpItM56v,13467,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,O9l4SD1bwQT,701623,Kiasa Community Health Unit,Ochuna Dispensary,RPdnWtp0vRd,13959,Kaler Ward,KE_Ward_1286,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,kuObiituwHG,,Ungoe Community Health Unit (Duplicate),Riat Dispensary (Migori),g8H5Hr3A1QX,14047,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,aCcrbYnQiPd,701639,Nyancha Community Health Unit,Mugabo Dispensary,hjUgj2caT3x,16272,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,DFHIJwmCksF,602183,Sori Community Health Unit,Karungu Sub-County Hospital,NRf14PUD9xc,13656,Kachien'g Ward,KE_Ward_1282,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,aKTkpettB5j,600312,Okenge Community Health Unit,Ndiwa Dispensary,JdqOvfWtH49,13844,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,cs4up1GMWNb,701618,Bande Community Health Unit,Bande Dispensary,hLMDMOsAv6Y,13494,Kaler Ward,KE_Ward_1286,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,CL3JchWl8v7,701641,Ebencho Community Health Unit,Winjo Dispensary,dW7oScLnDy2,14173,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Sqaz3bElQHH,709302,Adugo Community Health Unit (Delete),Obware Dispensary,EzccfHE7VSe,20568,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,HXVOBAW5GK1,701635,Kalangi Community Health Unit,Macalder Sub-County Hospital,BXOrXdOZoWE,13745,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,M6RQ6ghlCcQ,600310,Nyankondo Community Health Unit,Muhuru Sub-County Hospital,cLo2mMOlSkq,13833,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,oTzzZ1IVe0U,600315,Owich Community Health Unit,Kombato Dispensary,WPhMyqa7tMP,16270,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,OfDmq97mBvD,600316,Tagache Community Health Unit,Muhuru Sub-County Hospital,cLo2mMOlSkq,13833,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,UZ0jwsIra94,600305,Aneko Community Health Unit,Aneko Dispensary,ZjLUO5whjGS,13478,Got Kachola Ward,KE_Ward_1287,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,sYbihAlJWql,709292,Bongu Community Health Unit,Karungu Sub-County Hospital,NRf14PUD9xc,13656,Kachien'g Ward,KE_Ward_1282,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,HswHaspusCl,,Nyatike Community Health Unit (Migori),Macalder Sub-County Hospital,BXOrXdOZoWE,13745,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Gi6DzrIrSA4,709690,Raga Community Health Unit,Karungu Sub-County Hospital,NRf14PUD9xc,13656,Kachien'g Ward,KE_Ward_1282,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,yXF5RnBpxek,600313,Olasi Community Health Unit,Olasi Dispensary,FIDsgV3ezn0,13975,Kaler Ward,KE_Ward_1286,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,tjdCWFFsqZ0,,West Kanyarwanda Community Health Unit (Duplicate),Wath Onger Health Center,jSsqGE88rMQ,14170,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,weHKE6jMm0H,600306,East Kanyarwanda Community Health Unit,Namba Kodero Dispensary,SPfT81d1gVx,16273,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,WhT00YbOkdb,701611,Yago Community Health Unit,Yago Dispensary,UY3IInX1rgt,16279,Got Kachola Ward,KE_Ward_1287,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Ev2SdrL5hlx,600308,Karapolo Community Health Unit,Kituka Dispensary,syMX95GoW0g,13706,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,bPFr8lZTnNf,709303,Mikei Community Health Unit,Ogongo Community Dispensary,E1tiOGcjg3L,20960,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,LXlFDQs5pxh,701610,Nyandago Koweru Community Health Unit,Nyandago Koweru Dispensary,mvhjOGeHZbK,13919,Got Kachola Ward,KE_Ward_1287,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,gluxIPvqpml,,Raga Community Health Unit (Duplicate),Karungu Sub-County Hospital,NRf14PUD9xc,13656,Kachien'g Ward,KE_Ward_1282,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,LO4BNq7bhqg,701632,Okayo Community Health Unit,Riat Dispensary (Migori),g8H5Hr3A1QX,14047,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,jqD6nyIZlIq,709257,Central Kanyarwanda Community Health Unit,Wath Onger Health Center,jSsqGE88rMQ,14170,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,i2XFzxAjsQC,701625,misiwi Community Health Unit,Luciel Dispensary,TTydo7weKDu,13736,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Q0BZcATHOWE,701637,Sumba Community Health Unit,Doctors Worldwide Tembo Medical Centre,Lr3cD5NsM82,21174,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,OFragww14ld,709299,Ungoe Community Health Unit,Riat Dispensary (Migori),g8H5Hr3A1QX,14047,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,vMdZijWEBrQ,709294,East Kanyuor Community Health Unit,Agenga Dispensary,orKDpItM56v,13467,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,OCYgYs2N4Ih,709260,West Kanyarwanda Community Health Unit,Wath Onger Health Center,jSsqGE88rMQ,14170,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,KFJXFp7Prli,709295,Lower Bala Community Health Unit,Agenga Dispensary,orKDpItM56v,13467,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,DHKC5plLIFq,709301,Adugo Community Health Unit,Obware Dispensary,EzccfHE7VSe,20568,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,EIhwjpAE5tN,709298,Lower Magungu Community Health Unit,Lwanda Dispensary,YFSNlKvGVDj,13741,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,qQGFIXRzNW1,600314,Otati Community Health Unit,Otati Dispensary,V6P9Brv9LmO,13999,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,qoVBdLhsfwI,701644,Thimlich Community Health Unit,Thim Lich Dispensary,sJHMc412zV6,16278,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Y29fDJggONX,701638,Kithii Community Health Unit,Mugabo Dispensary,hjUgj2caT3x,16272,Muhuru Ward,KE_Ward_1288,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,yjoEpnFK0Ja,701647,Ngira Community Health Unit,Kipingi Dispensary,LPKh4nXw3jE,16269,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,vJfBQhxz2P0,701643,Kiwiro Community Health Unit,Thim Lich Dispensary,sJHMc412zV6,16278,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,p8cKX2Wp6OX,701629,Alendo Community Health Unit,Nyamongo Dispensary,I3JYYO9s6lH,25185,Kanyasa Ward,KE_Ward_1283,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,lpzuFFxU1pb,701636,Lower Kanyarwanda Community Health Unit,Wath Onger Health Center,jSsqGE88rMQ,14170,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,hfWLxrZKVfn,701642,Lower Karapolo Community Health Unit,Kabuto Dispensary,WDe0umtdbif,13639,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,TWzHrkymBEC,709293,Diruma Community Health Unit,Diruma Dispensary,LYR8fhhFOaQ,16268,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,R07AMJeUYJ7,701634,Got Orango Community Health Unit,Got Orango Dispensary,LbmVLnLqHYT,24282,Macalder/Kanyarwanda Ward,KE_Ward_1285,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,wY2bikFBvHq,701645,Winam Community Health Unit,Got Kachola Dispensary,H8zbf1TS3qy,19928,Got Kachola Ward,KE_Ward_1287,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,dca9WhM45Tw,701615,Gunga Community Health Unit,Nyamanga Dispensary (Nyatike),UMheUvXia9d,13896,Kachien'g Ward,KE_Ward_1282,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,HqdnbmWeri4,600309,Lwanda Community Health Unit,Lwanda Dispensary,YFSNlKvGVDj,13741,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,nxCvS4Qz8Py,600307,Kakelo Community Health Unit,Kabuto Dispensary,WDe0umtdbif,13639,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,QBiEnEnchnn,701646,Amoyo Community Health Unit,Othoch Rakuom Dispensary,hpkiX97MN3B,14001,Got Kachola Ward,KE_Ward_1287,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,Uhc4nmyoTNF,600304,Agenga Community Health Unit,Agenga Dispensary,orKDpItM56v,13467,North Kadem Ward,KE_Ward_1284,Nyatike Sub County,KE_SubCounty_3121,Migori County,KE_County_44,Kenya
6,MWZ8S0B0IC5,706978,Githiru Community Health Unit,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,woNMHuM1nXV,706941,Karia Community Health Unit,Karia Health Centre (Nyeri South),J9pTqQfwbcA,16998,Ruring'u Ward,KE_Ward_494,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,uAdBlm1I3HC,,Thunguma Community Unit,Nyeri Provincial General Hospital (PGH),e8KbBUYLOqY,10903,Rware Ward,KE_Ward_492,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,rgG4Ci1PC34,706946,Marua Community Health Unit,Marua Dispensary,gaEYflcjh5J,10696,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,C1pZPdEaCMt,,Kihuyo community unit,Kihuyo Dispensary,kkuQKgrrw4j,10601,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,Xen0JKGLzrc,,Kamakwa Community Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,wM2FPPCa0yL,,Ruringu Community Unit,Nyeri Provincial General Hospital (PGH),e8KbBUYLOqY,10903,Rware Ward,KE_Ward_492,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,WVXjVFjBOuP,706935,Kiganjo Community Health Unit,Kiganjo Health Centre,F7WS5lx7cG9,10582,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,roN9HbNaVyS,706912,Mathari Community Health Unit,Consolata Mission Hospital (Mathari),Aqw6Dbpsjk6,10100,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,ZkZK0pqfOs1,601568,Majengo Community Health Unit,Nyeri Town Health Centre,EddKiEXCXSD,10905,Rware Ward,KE_Ward_492,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,BWg94ql7s2q,706943,Riamukurwe Community Health Unit,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,H1LqTGmL1mH,706966,Gachika Community Health Unit,Kahiga Dispensary,ZkhRiXgAIsG,10421,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,uaLJNcaEsPM,706972,Munungaini Community Health Unit,Kamuyu Dispensary,ghiSqfOkwbP,17831,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,CJHgQ4vqkQf,706938,Gatitu Community Health Unit,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,PT2vhK5ghGk,601569,Nyaribo Community Health Unit,Nyaribo Dispensary,wP1zirfbp1E,10894,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,n9i5LeryEo5,,Muruguru Community Health Unit,Muruguru Dispensary,JuCZrsMFFdO,16999,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,iunkAUXBy5j,706969,Kihuyo Community Health Unit,Kihuyo Dispensary,kkuQKgrrw4j,10601,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,cabMYKDsUSQ,706902,Gitathiini Community Health Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,YlLvs3C9nQK,,Kirichu community Health Unit,Kiganjo Health Centre,F7WS5lx7cG9,10582,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,d5XvQ2tDKDv,706892,Kirichu Community Health Unit,Kiganjo Health Centre,F7WS5lx7cG9,10582,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,GWfadTNpAJO,706910,Ruringu Community Health Unit,Nyeri Provincial General Hospital (PGH),e8KbBUYLOqY,10903,Rware Ward,KE_Ward_492,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,vrVQQh76lJK,,Gachika community unit,Kahiga Dispensary,ZkhRiXgAIsG,10421,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,XxCpnTzXRaL,706952,Chorongi Cummunity Health Unit,Karia Health Centre (Nyeri South),J9pTqQfwbcA,16998,Ruring'u Ward,KE_Ward_494,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,Yph5mUOQ1nb,706983,Kamakwa Community Health Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,AC5mJoR2FNj,,Gitathini community Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,EPYdSrnvnEf,706937,Gatitu Community Health Unit,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,O9Zlx5qJ7bF,,Muthuaini Community Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,R9P9wGl8sxk,601585,Kinunga Community Health Unit,Kinunga Health Centre,IRISH2C3Boa,10615,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,D8Laac4SCHu,,Mathari community unit,Consolata Mission Hospital (Mathari),Aqw6Dbpsjk6,10100,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,k8PHqr3vQ9x,,Chorongi Community Unit,Karia Health Centre (Nyeri South),J9pTqQfwbcA,16998,Ruring'u Ward,KE_Ward_494,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,NUq0qpmN0n5,,Marua Community Health Unit,Marua Dispensary,gaEYflcjh5J,10696,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,XY7EI2jacHh,706991,Thunguma Community Health Unit,Thunguma Dispensary,sM5jV4xyWYh,22179,Ruring'u Ward,KE_Ward_494,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,yegyvdwlpGX,,Riamukurwe health Community Unit,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,PhxXVVzL7P3,,Munungaini Community Unit,Kinunga Health Centre,IRISH2C3Boa,10615,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,gdEMayJKYEx,,GITHIRU COMMUNITY UNIT,Gatitu Dispensary,h1ZhIZUH0Vp,10222,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,MYTZJyXsjSo,,Kiganjo community Unit,Kiganjo Health Centre,F7WS5lx7cG9,10582,Kiganjo/Mathari Ward,KE_Ward_491,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,qfYXcjVoAV3,,Karia Community Unit,Karia Health Centre (Nyeri South),J9pTqQfwbcA,16998,Ruring'u Ward,KE_Ward_494,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,aMT4iHc0fvN,706963,Muruguru Community Health Unit,Muruguru Dispensary,JuCZrsMFFdO,16999,Gatitu/Muruguru Ward,KE_Ward_493,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,R3wp3YlM2Hb,706905,Muthuaini Community Health Unit,Gitero Dispensary,JgviApR7wWT,22195,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,vVRLQHDXFoH,706981,Kihatha Community Health Unit,Kinunga Health Centre,IRISH2C3Boa,10615,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,YrEsHAR3lCs,,Kihatha Community Unit,Kinunga Health Centre,IRISH2C3Boa,10615,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,bIeq6cTCRb0,706901,Gitathiini Community Health Unit,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,10739,Kamakwa/Mukaro Ward,KE_Ward_495,Nyeri Central Sub County,KE_SubCounty_3189,Nyeri County,KE_County_19,Kenya
6,iZKwdOidswW,,RUKIRA COMMUNITY UNIT,Kihugiru Maternity Dispensary,Z1hoXyTfEYw,10596,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,cr7QjJfa4gy,601570,Gichiche Community Health Unit,Gichiche Health Centre,JWSHmk8XVoB,10249,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,cginBN9pXWd,701000,Itemeini  Community Unit,Witima Health Centre,SznFnaSKqMF,11186,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,evskkumQflj,700992,Mucharage Community Unit,Kariko Dispensary (Nyeri South),Vn9yoMPnBg0,10494,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,DUzlnosKDbg,601467,Kiaguthu Cmmunity Unit,Gichiche Health Centre,JWSHmk8XVoB,10249,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,F5Su2rCPrkL,,ITEMEINI COMMUNITY UNIT,Kihugiru Maternity Dispensary,Z1hoXyTfEYw,10596,Iria-ini Ward,KE_Ward_484,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,qObtyxTmtL3,,Kihome Community Unit,Kihome Dispensary,dCgmPnTpDA4,22238,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,RUhpCKnst7x,700993,Kagere Community Unit,Kagere Dispensary,HVp36PfKkdW,10396,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,xKKsRall2gt,,Gitugi Community Unit,Gitugi Dispensary (Nyeri South),sLnrCNP4x32,10280,Mahiga Ward,KE_Ward_483,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,U712EfWNCSJ,701001,Karuthi Community Unit,Kiaguthu Dispensary,PrTHMwzBWvg,22693,Chinga Ward,KE_Ward_485,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
6,kuw5O0cIYiN,601338,Kihugiru Community Unit,Witima Health Centre,SznFnaSKqMF,11186,Karima Ward,KE_Ward_486,Nyeri South Sub County,KE_SubCounty_3191,Nyeri County,KE_County_19,Kenya
